transaction_id,user_id,amount,transaction_type,merchant_category,country,hour,device_risk_score,ip_risk_score,is_fraud
2783,280,84.43895512,QR,Travel,UK,19,0.214724442,0.038798939,0
9168,358,116.2780204,POS,Food,FR,21,0.013826018,0.289192886,0
9463,335,17.14118198,Online,Clothing,DE,8,0.241365301,0.247118855,0
5671,203,135.6956483,POS,Clothing,FR,11,0.095982382,0.119878945,0
6142,553,209.2405155,POS,Electronics,FR,15,0.292519304,0.262885299,0
7885,736,70.09683382,ATM,Electronics,UK,17,0.006788775,0.129186092,0
6367,432,69.34078334,POS,Travel,UK,7,0.194066657,0.173530127,0
8872,442,1,QR,Grocery,TR,22,0.246091252,0.108054005,0
7103,138,65.55176221,QR,Electronics,TR,9,0.162442287,0.153525651,0
6947,730,177.5139412,POS,Clothing,DE,14,0.111660349,0.019759519,0
8199,584,5.034441458,POS,Travel,TR,8,0.036084077,0.101032406,0
6093,497,58.95434209,POS,Clothing,TR,23,0.068433482,0.215773415,0
2178,524,143.4222155,ATM,Grocery,FR,17,0.141196357,0.125389071,0
6808,940,149.7812171,POS,Electronics,TR,22,0.029446656,0.215802673,0
9372,642,129.5812362,ATM,Grocery,TR,9,0.212119325,0.013415258,0
3798,36,72.57175247,POS,Grocery,UK,7,0.228502346,0.069716315,0
1185,365,113.1622961,Online,Clothing,UK,20,0.170500402,0.064990416,0
7102,412,81.38907452,QR,Travel,TR,20,0.253372056,0.107804276,0
1802,938,45.75606119,QR,Electronics,UK,22,0.199415424,0.254231447,0
3593,24,111.4817658,QR,Clothing,TR,20,0.2688045,0.037891452,0
542,445,131.2143978,Online,Travel,US,8,0.273819109,0.046047004,0
3307,918,51.32923207,POS,Food,DE,9,0.187176955,0.21296185,0
3486,354,75.71047018,POS,Food,DE,9,0.296741932,0.061739603,0
6430,556,120.6997934,QR,Clothing,US,20,0.160211607,0.15900786,0
9313,848,130.9549416,QR,Electronics,TR,9,0.195703131,0.18223117,0
3159,876,159.1356716,Online,Electronics,TR,21,0.128037059,0.032077448,0
8530,455,55.63493165,ATM,Food,FR,11,0.272205025,0.250446052,0
2299,341,90.22878985,QR,Food,UK,15,0.112967477,0.249630112,0
428,392,38.72557604,QR,Travel,UK,19,0.243566381,0.007289274,0
843,101,95.74634126,Online,Travel,UK,9,0.160802526,0.255486732,0
9133,707,17.5042304,Online,Grocery,UK,22,0.266901862,0.184734577,0
931,524,104.1350002,QR,Grocery,US,14,0.173022745,0.188457271,0
2573,162,135.8352841,QR,Clothing,US,8,0.199612492,0.084391656,0
9824,300,2068.034133,Online,Clothing,US,4,0.846628514,0.815590521,1
2983,188,157.3783226,ATM,Travel,US,11,0.096104308,0.247938535,0
8219,47,161.6268078,ATM,Grocery,UK,8,0.230012814,0.050078594,0
9734,788,1393.896717,Online,Grocery,DE,3,0.869459783,0.864228534,1
5782,472,12.03252556,QR,Travel,TR,20,0.23432777,0.169136256,0
7818,79,1,ATM,Food,US,13,0.066707359,0.119300376,0
7347,220,75.64895685,QR,Electronics,TR,10,0.179238417,0.096294666,0
4456,960,55.27443892,Online,Travel,UK,6,0.274291541,0.142939347,0
744,289,35.25113057,POS,Travel,FR,19,0.223347191,0.278425514,0
3106,635,62.46595065,ATM,Grocery,US,10,0.249687398,0.022126646,0
4723,782,96.12586128,ATM,Travel,US,6,0.299564854,0.257393716,0
7053,181,131.0002494,ATM,Electronics,TR,10,0.130517516,0.020516899,0
9380,45,147.2830331,QR,Electronics,DE,21,0.127799707,0.160491382,0
2286,682,19.20118331,POS,Travel,DE,14,0.058731972,0.257521074,0
4400,581,59.51433464,POS,Travel,US,6,0.074611284,0.279529313,0
9700,325,949.3593718,ATM,Food,NG,18,0.839991085,0.928085768,1
9459,813,56.82369685,POS,Travel,UK,23,0.202741566,0.224276739,0
6202,812,211.0240311,ATM,Travel,FR,9,0.224712674,0.117962405,0
8067,777,113.0131365,QR,Clothing,DE,15,0.04195212,0.276644042,0
1948,884,1,QR,Travel,DE,7,0.120713844,0.201940028,0
8228,548,71.19970398,POS,Electronics,TR,15,0.159797919,0.082109004,0
7380,799,140.9403176,POS,Electronics,US,12,0.189956645,0.170004407,0
6086,447,25.33411374,Online,Grocery,UK,11,0.066991589,0.200368695,0
6989,664,150.7726424,ATM,Travel,DE,6,0.210156116,0.058423359,0
596,612,88.34515395,Online,Clothing,TR,12,0.269032981,0.100654742,0
8092,593,79.37369637,POS,Electronics,US,15,0.268730549,0.180325417,0
8151,496,89.7875344,Online,Food,DE,23,0.163000459,0.097134143,0
474,158,62.30542357,POS,Grocery,DE,16,0.283695702,0.207663363,0
8876,616,40.40921545,ATM,Electronics,FR,13,0.020473244,0.29526876,0
2870,252,111.3566914,Online,Food,US,18,0.150989006,0.298743944,0
5591,209,132.7239156,QR,Grocery,UK,12,0.125208262,0.211030208,0
938,591,132.9826149,Online,Travel,FR,6,0.203319296,0.256613496,0
3954,20,22.93556695,POS,Travel,US,11,0.153400444,0.118242188,0
627,246,47.97950291,POS,Grocery,US,7,0.093994285,0.184647452,0
607,871,82.07722466,POS,Electronics,TR,14,0.180825407,0.290406453,0
5743,92,106.1290534,ATM,Electronics,TR,21,0.004567418,0.127311831,0
5989,970,149.3744858,ATM,Electronics,FR,6,0.258686812,0.230584783,0
5228,98,74.78400155,ATM,Food,UK,17,0.253221583,0.077973462,0
1314,276,108.7622597,ATM,Clothing,US,12,0.143545457,0.120915748,0
937,715,60.18127625,QR,Electronics,UK,14,0.10330873,0.222039176,0
1765,507,43.87259547,QR,Electronics,FR,15,0.041469063,0.102764243,0
2926,44,121.1145816,POS,Food,US,17,0.264585929,0.296943956,0
9407,782,111.0799009,QR,Grocery,FR,13,0.244048758,0.265006112,0
9501,337,10,Online,Clothing,FR,20,0.884608915,0.757990657,1
7837,195,98.67925005,QR,Travel,FR,12,0.216080651,0.288513277,0
5347,609,132.7941995,POS,Clothing,FR,19,0.000399381,0.068803316,0
9318,256,159.8870968,Online,Travel,UK,16,0.044226243,0.121994503,0
5495,631,42.48166513,QR,Travel,US,13,0.145096322,0.039063006,0
4574,598,50.16240488,POS,Electronics,DE,17,0.297368567,0.107800515,0
2547,760,44.2638372,QR,Clothing,FR,23,0.136507988,0.181062012,0
6936,800,126.425644,Online,Food,TR,20,0.090570059,0.279337967,0
5800,179,89.11988821,POS,Travel,UK,11,0.129120353,0.015023151,0
2211,496,42.80054993,QR,Grocery,FR,18,0.009705803,0.280217011,0
9918,718,7653.453836,Online,Grocery,TR,21,0.935627469,0.721350844,1
8647,87,27.78893399,QR,Travel,UK,23,0.030742888,0.038186567,0
5696,809,76.43367482,ATM,Electronics,DE,6,0.181606929,0.272061604,0
3602,678,65.3592696,POS,Clothing,US,8,0.296626728,0.280172241,0
5942,921,47.17092822,QR,Travel,UK,10,0.115751386,0.256302681,0
9879,751,2828.701437,Online,Travel,US,13,0.705947699,0.891107542,1
3449,512,101.7571112,ATM,Electronics,FR,17,0.214220086,0.108023233,0
5212,408,177.8695079,QR,Clothing,DE,9,0.071500147,0.227851435,0
5337,246,67.38667484,POS,Travel,DE,13,0.096523336,0.172227748,0
1305,128,236.1474344,Online,Electronics,FR,18,0.119262798,0.120137753,0
3976,167,1,QR,Electronics,US,14,0.283015345,0.298115695,0
706,873,88.87609334,QR,Food,UK,9,0.251902734,0.118891862,0
3942,480,86.5814353,POS,Food,FR,13,0.103720477,0.274392243,0
3456,643,32.81878184,Online,Clothing,TR,19,0.070211251,0.027159692,0
1767,500,173.4840299,POS,Clothing,UK,23,0.198784292,0.073626262,0
9539,53,2792.402748,QR,Electronics,US,21,0.837200257,0.761420018,1
6437,541,180.9334023,POS,Travel,FR,13,0.145073019,0.232248464,0
610,455,68.5551023,ATM,Electronics,US,17,0.057472148,0.122532755,0
345,540,105.4206237,QR,Travel,TR,12,0.115296506,0.048486059,0
3888,536,78.98658629,POS,Electronics,UK,22,0.109600838,0.104828007,0
5041,179,56.37283116,POS,Grocery,UK,8,0.220620567,0.025010983,0
5641,583,99.06808722,ATM,Electronics,US,7,0.296517879,0.14934331,0
900,913,110.4986311,ATM,Clothing,UK,12,0.213832191,0.182353043,0
9389,791,59.63352985,ATM,Travel,UK,19,0.250762656,0.205599988,0
8285,917,120.5458067,POS,Travel,US,17,0.250482769,0.012164091,0
8723,951,1,QR,Grocery,DE,22,0.054875666,0.280621699,0
5643,478,27.42052107,Online,Electronics,UK,7,0.154340259,0.003034381,0
2493,548,57.17716739,ATM,Food,DE,13,0.093477945,0.085515982,0
1436,92,50.15465198,Online,Travel,UK,15,0.067947732,0.004065652,0
6873,727,135.9891476,ATM,Electronics,TR,20,0.03685432,0.287102723,0
8200,339,73.51030898,QR,Food,FR,12,0.112561186,0.06927782,0
353,832,3.884294727,Online,Food,DE,15,0.145855358,0.161595555,0
7159,848,40.27707217,Online,Clothing,US,20,0.137968976,0.293943355,0
7191,849,73.48340496,POS,Travel,TR,14,0.057355099,0.276464642,0
9533,861,5320.355376,QR,Grocery,NG,4,0.831972416,0.757781271,1
8158,848,96.02510271,Online,Food,UK,22,0.269423843,0.231730433,0
2554,208,105.3992758,Online,Electronics,US,8,0.268186009,0.139814563,0
2263,97,93.77846079,QR,Food,UK,21,0.137324631,0.081764967,0
1875,374,22.69538398,ATM,Travel,DE,17,0.07409709,0.051757009,0
1610,990,86.20422648,Online,Grocery,TR,18,0.04813168,0.188890502,0
3214,908,110.5979014,ATM,Grocery,FR,15,0.085431489,0.083367474,0
2717,287,132.0444162,POS,Electronics,US,17,0.159508514,0.070094828,0
5097,41,77.08222036,QR,Electronics,UK,16,0.164316979,0.265565737,0
6807,691,1,Online,Food,UK,23,0.14711009,0.123295707,0
3541,228,99.48803011,Online,Food,FR,10,0.090495094,0.061271615,0
5051,179,63.28800262,QR,Grocery,TR,10,0.008455989,0.010286124,0
4191,884,66.39336708,Online,Clothing,FR,21,0.225528679,0.027337859,0
5609,725,103.4768162,ATM,Travel,US,13,0.032830399,0.204511121,0
7244,353,83.12489669,QR,Travel,FR,10,0.242673788,0.082668949,0
3320,990,85.50414571,Online,Food,FR,19,0.212867914,0.080904313,0
7486,252,76.99989679,Online,Electronics,TR,15,0.253652502,0.109175518,0
8930,848,60.35343518,POS,Electronics,DE,12,0.202128426,0.012820522,0
7764,302,99.45494345,ATM,Clothing,FR,6,0.156389358,0.15297038,0
6344,228,87.60664704,ATM,Electronics,TR,10,0.193935327,0.108235367,0
7658,893,41.65853575,Online,Grocery,TR,11,0.096099093,0.242769055,0
8688,267,6.004414731,QR,Electronics,UK,12,0.283683089,0.01168945,0
6880,470,8.672212044,ATM,Electronics,UK,10,0.026609575,0.166858253,0
7531,140,230.8636669,ATM,Electronics,DE,17,0.226314988,0.128238186,0
1605,924,88.1619721,Online,Grocery,FR,22,0.105804688,0.176452829,0
2077,31,36.82984187,ATM,Travel,US,15,0.027633287,0.186642143,0
5749,833,177.7855989,ATM,Grocery,FR,6,0.282319651,0.278392921,0
2808,458,82.18014963,Online,Clothing,DE,8,0.244229293,0.015192432,0
3316,550,53.71076704,ATM,Grocery,DE,7,0.130637071,0.009174579,0
5366,213,126.8004613,Online,Food,TR,12,0.22079586,0.283351256,0
4852,783,96.33560605,POS,Food,US,16,0.078830135,0.068845685,0
7589,336,135.551699,POS,Clothing,US,21,0.092735657,0.045000353,0
6362,848,90.89924655,Online,Food,US,20,0.184357221,0.259602927,0
7669,581,88.09904598,Online,Electronics,TR,22,0.296796986,0.278152751,0
8431,837,26.69701648,ATM,Travel,DE,23,0.269328448,0.285283501,0
1239,648,112.6504243,POS,Travel,FR,6,0.046741258,0.101567301,0
1112,916,129.626686,POS,Clothing,TR,7,0.257061958,0.107351969,0
9054,350,130.5118003,Online,Food,US,8,0.273349815,0.282809313,0
2159,826,106.6408767,QR,Grocery,TR,6,0.16756671,0.242442634,0
8459,298,54.09958674,QR,Food,TR,6,0.183127479,0.022905545,0
7542,544,100.7160201,QR,Grocery,DE,20,0.212181605,0.122012982,0
5487,982,149.3116698,QR,Grocery,UK,18,0.0741307,0.059744808,0
9103,589,120.2044807,ATM,Food,UK,6,0.02936279,0.006573337,0
8212,715,45.94303337,POS,Clothing,DE,22,0.238177874,0.169475431,0
6928,692,29.77758746,Online,Electronics,UK,9,0.198656633,0.259513716,0
6125,72,199.8750047,POS,Electronics,DE,18,0.275605108,0.124734669,0
9826,780,690.9790849,Online,Food,NG,0,0.780213928,0.887139684,1
3956,69,20.55600401,POS,Travel,DE,21,0.215373414,0.117558441,0
1681,998,117.4285372,Online,Grocery,DE,8,0.275780022,0.046148741,0
1212,588,62.43722032,Online,Electronics,UK,17,0.285239787,0.162494406,0
8689,595,169.1745082,QR,Travel,UK,11,0.223117816,0.078273224,0
3935,527,16.00471267,ATM,Grocery,US,23,0.292102877,0.21564081,0
3093,857,62.47264055,POS,Travel,TR,6,0.193347586,0.061956724,0
2260,43,143.1530391,Online,Food,FR,17,0.100274154,0.131253473,0
6395,74,140.5553452,QR,Grocery,TR,20,0.029908494,0.140227416,0
7881,797,62.50325431,POS,Grocery,UK,14,0.194235003,0.085524011,0
4923,545,77.3710015,POS,Electronics,TR,6,0.268708029,0.21728072,0
8141,791,85.22418534,Online,Clothing,UK,23,0.246726508,0.031901163,0
1247,362,143.193583,POS,Grocery,FR,11,0.132570265,0.093475495,0
4124,919,132.2104419,Online,Grocery,UK,12,0.177999797,0.234103162,0
1255,618,122.8060829,Online,Clothing,TR,10,0.094282332,0.074676571,0
2501,570,94.49342121,ATM,Electronics,FR,12,0.240413725,0.129768148,0
3565,258,44.56092103,QR,Food,UK,23,0.150051029,0.240005146,0
4797,120,137.6319267,Online,Grocery,TR,23,0.155495694,0.219929071,0
7033,23,148.0081948,Online,Grocery,DE,13,0.216606174,0.262522362,0
8999,819,76.21020276,ATM,Grocery,TR,8,0.015532291,0.266849273,0
4926,633,85.1044336,ATM,Travel,US,22,0.265256424,0.096383327,0
8215,166,118.0480444,QR,Grocery,FR,20,0.214729395,0.244150403,0
5469,944,173.2715077,QR,Grocery,DE,19,0.297388691,0.240564131,0
1553,506,125.7072913,Online,Electronics,DE,14,0.018676894,0.115364965,0
5844,116,142.640295,QR,Clothing,TR,16,0.194041597,0.043199623,0
2129,421,67.31614731,Online,Travel,DE,18,0.116057275,0.132392563,0
3295,948,80.94617728,QR,Travel,US,11,0.055777028,0.100450087,0
5729,77,155.5596206,QR,Clothing,FR,11,0.117445658,0.113228571,0
6087,247,102.8343739,ATM,Grocery,TR,23,0.297901905,0.08899099,0
2524,889,83.08716779,POS,Travel,TR,7,0.032182989,0.225992273,0
6884,699,118.4756558,Online,Grocery,US,16,0.280039744,0.064243135,0
669,314,60.95151464,Online,Food,TR,18,0.1827439,0.001845397,0
1375,596,134.3505355,POS,Travel,DE,23,0.168653048,0.154609182,0
4546,913,54.98415459,Online,Food,DE,18,0.121132855,0.105637538,0
2945,581,11.31404377,ATM,Food,US,18,0.18375667,0.286638386,0
9502,407,1421.840456,Online,Travel,FR,5,0.832163652,0.861958277,1
6379,920,78.34290503,Online,Grocery,DE,10,0.243308685,0.044365869,0
9052,788,95.18858858,QR,Grocery,US,9,0.138778622,0.217272832,0
79,527,73.32841267,Online,Grocery,FR,14,0.15667322,0.11673838,0
8022,21,71.98891861,ATM,Electronics,DE,7,0.041684663,0.194052307,0
775,514,80.61191086,POS,Food,US,14,0.17854846,0.014030729,0
823,442,94.16180011,ATM,Food,TR,11,0.250203006,0.103801099,0
1812,694,1,QR,Clothing,UK,11,0.083865045,0.172450273,0
6446,904,140.0380092,ATM,Food,DE,16,0.058163849,0.27609076,0
6359,31,169.381544,QR,Electronics,FR,15,0.050123556,0.11166961,0
5172,774,140.3695205,QR,Food,UK,9,0.046416933,0.140166018,0
3535,356,77.73261025,Online,Clothing,US,23,0.159921413,0.04531727,0
8230,210,139.9156618,POS,Food,FR,23,0.245838294,0.283401272,0
9221,503,141.3757107,Online,Food,TR,22,0.062130156,0.251997657,0
1064,218,135.1362837,QR,Travel,FR,9,0.103976884,0.213275393,0
368,698,48.01854608,QR,Travel,DE,23,0.252740084,0.204929788,0
1677,867,144.679602,ATM,Travel,TR,13,0.106381049,0.276800278,0
5676,158,47.5388375,QR,Grocery,DE,15,0.029681315,0.211456839,0
4943,120,103.1327246,POS,Clothing,FR,23,0.268734447,0.104299683,0
3257,128,65.02448428,Online,Grocery,FR,8,0.063151639,0.258502897,0
6635,277,56.22189498,Online,Travel,DE,12,0.138647383,0.06823023,0
1601,264,120.3905007,ATM,Food,FR,14,0.051660713,0.200792492,0
1742,798,159.1909529,QR,Clothing,TR,20,0.271602276,0.21463667,0
5282,657,116.7491778,POS,Food,DE,6,0.267317394,0.044544616,0
9986,674,967.5156069,POS,Travel,TR,21,0.830119692,0.978204133,1
9376,963,92.78440338,POS,Electronics,TR,10,0.114058455,0.088790786,0
3372,117,138.6114967,POS,Travel,FR,12,0.007966204,0.073836865,0
3115,284,43.75299891,POS,Clothing,UK,14,0.257671864,0.066303809,0
2119,309,75.38406025,Online,Electronics,US,8,0.10621416,0.089333714,0
631,128,41.02294707,QR,Travel,FR,13,0.147143541,0.12528227,0
5894,625,79.40643004,Online,Electronics,US,23,0.148071229,0.281745104,0
2895,292,110.898556,Online,Clothing,DE,22,0.075991376,0.014614073,0
4203,559,90.64255977,POS,Grocery,TR,23,0.047615393,0.14379162,0
2120,131,72.54046154,POS,Electronics,UK,14,0.016927562,0.239708221,0
9850,31,2923.168603,Online,Grocery,DE,20,0.76770941,0.870355085,1
498,557,59.1147924,POS,Electronics,US,14,0.293664918,0.066033614,0
366,692,156.1526599,POS,Travel,DE,18,0.006173818,0.286050165,0
8950,410,22.55101692,POS,Grocery,US,15,0.117858189,0.051933129,0
4909,617,81.69538435,POS,Travel,US,11,0.041742087,0.231459986,0
5224,755,152.2333118,ATM,Travel,TR,19,0.067723305,0.25372452,0
5427,889,85.70720219,Online,Food,DE,16,0.267361421,0.177773996,0
9857,88,10,ATM,Travel,NG,4,0.865531754,0.90500996,1
885,879,139.9805813,Online,Clothing,TR,22,0.198710732,0.271458791,0
4872,70,165.6850306,QR,Clothing,TR,15,0.183901696,0.095914546,0
7170,236,33.18143484,ATM,Electronics,US,23,0.163392939,0.138051588,0
5934,659,171.2225247,QR,Grocery,FR,8,0.166576317,0.000225613,0
6630,537,181.6076122,QR,Electronics,TR,17,0.276711133,0.0195761,0
5292,860,87.86355659,Online,Electronics,DE,19,0.262710832,0.168378093,0
4318,164,66.96342471,ATM,Travel,TR,12,0.006153601,0.206623475,0
9702,292,22.16842906,Online,Electronics,DE,6,0.922794597,0.734615415,1
1309,282,88.80984745,Online,Food,TR,8,0.249174029,0.056359113,0
4380,188,114.2192856,Online,Electronics,DE,14,0.086834268,0.197501098,0
6951,612,135.9932084,ATM,Grocery,UK,14,0.137609011,0.194284751,0
4120,545,155.6282051,POS,Clothing,US,11,0.020073255,0.031576693,0
8152,586,48.25544907,POS,Electronics,DE,7,0.150449631,0.150329481,0
9894,685,432.7853914,POS,Electronics,US,4,0.814089699,0.957049757,1
6852,471,206.9141158,Online,Travel,US,12,0.036897792,0.20146615,0
6299,463,103.0972017,Online,Food,UK,6,0.060618805,0.064772378,0
8805,762,224.3600384,ATM,Electronics,DE,19,0.090688491,0.175882013,0
7952,472,105.7191738,POS,Clothing,US,17,0.079424131,0.224669167,0
2506,699,172.1650005,Online,Grocery,TR,16,0.229289905,0.290191883,0
3185,680,86.82395399,ATM,Grocery,UK,11,0.151657218,0.231236603,0
1120,283,139.8402417,Online,Food,US,7,0.205678888,0.150295247,0
3585,604,142.3790159,ATM,Food,US,21,0.132739037,0.160744485,0
209,176,107.683701,QR,Electronics,FR,14,0.014162441,0.24451239,0
9137,322,134.5066888,ATM,Travel,DE,22,0.162263352,0.055782206,0
9721,900,10,POS,Travel,FR,23,0.853746291,0.952668771,1
5809,438,126.7151025,POS,Travel,UK,21,0.198054078,0.132453922,0
5727,555,90.83794446,POS,Clothing,TR,21,0.090313449,0.011833494,0
147,846,70.28250736,Online,Clothing,FR,12,0.226916485,0.293939091,0
3333,901,158.4292308,QR,Electronics,FR,20,0.292097817,0.141892268,0
9357,433,134.7408071,QR,Electronics,FR,22,0.244733351,0.056615482,0
9647,72,1681.5863,ATM,Clothing,US,17,0.995914104,0.762260588,1
1448,855,159.516817,POS,Food,FR,19,0.218585477,0.155667266,0
1435,929,61.25417331,Online,Grocery,UK,17,0.249081152,0.022148816,0
6455,140,53.37515068,QR,Clothing,UK,18,0.098911321,0.083942507,0
7416,301,126.4762722,POS,Food,US,19,0.282053681,0.10743644,0
2874,980,111.1762862,POS,Electronics,DE,9,0.106978644,0.185213908,0
3796,125,66.98353691,POS,Clothing,DE,20,0.075068372,0.125372719,0
7532,414,25.42866312,POS,Clothing,TR,20,0.260786266,0.157023642,0
288,854,109.0052734,ATM,Clothing,UK,6,0.289487123,0.050519437,0
4877,83,99.66319219,QR,Grocery,DE,12,0.08772124,0.060319394,0
5460,483,34.61000466,POS,Food,US,12,0.072578074,0.26335599,0
1759,698,55.22270576,QR,Travel,DE,21,0.166442567,0.072100394,0
1,348,112.9941617,ATM,Travel,FR,23,0.163605921,0.199545247,0
2079,39,74.21163277,POS,Travel,FR,8,0.126671745,0.038946052,0
6984,808,100.9683664,POS,Clothing,TR,16,0.067960125,0.257855022,0
8982,134,72.95363857,Online,Electronics,FR,23,0.198341916,0.061761552,0
8079,202,115.6406658,QR,Electronics,UK,7,0.285311057,0.00804345,0
6095,604,77.91266383,QR,Grocery,DE,18,0.005224208,0.122025186,0
3516,252,104.3638734,Online,Clothing,US,7,0.255148107,0.177060953,0
7354,348,74.11886278,ATM,Grocery,FR,19,0.243890588,0.004336754,0
7135,699,171.8100697,POS,Travel,US,20,0.286966689,0.017789084,0
5127,890,107.9923025,ATM,Electronics,TR,9,0.249220461,0.066825482,0
3173,395,92.87577092,ATM,Clothing,UK,10,0.295128275,0.290909569,0
9582,862,1001.951167,QR,Food,US,11,0.877711778,0.826456979,1
3444,305,121.5544037,ATM,Grocery,UK,10,0.091420299,0.269820011,0
9839,877,794.217348,QR,Travel,UK,12,0.933181586,0.921396231,1
2758,972,108.0919737,QR,Food,TR,17,0.092542942,0.210778603,0
243,605,239.3024969,Online,Travel,DE,11,0.109064649,0.293579724,0
158,630,94.56561417,QR,Electronics,FR,9,0.253797791,0.15463225,0
1542,322,130.9548239,ATM,Food,UK,14,0.107573573,0.219436249,0
6372,8,55.46998006,QR,Travel,US,8,0.128069693,0.198281083,0
5552,942,80.10041126,ATM,Clothing,UK,15,0.05568829,0.270696703,0
5454,444,16.5354735,POS,Food,DE,15,0.197077528,0.142314109,0
3821,213,142.89743,ATM,Clothing,FR,16,0.150018727,0.057423481,0
6704,825,216.932547,QR,Food,FR,17,0.008904048,0.09027687,0
3753,830,206.8805815,POS,Travel,DE,22,0.048881235,0.133385613,0
2243,200,103.0581284,Online,Electronics,DE,17,0.042560004,0.151336112,0
5779,478,140.7437059,Online,Clothing,DE,13,0.171621055,0.033985934,0
5966,178,91.26590417,POS,Clothing,US,20,0.175937498,0.053028667,0
8563,962,188.1742804,ATM,Grocery,FR,7,0.114919755,0.023822447,0
7500,21,135.8154925,QR,Grocery,US,9,0.002557191,0.013136428,0
364,794,165.7815931,QR,Food,US,8,0.278358079,0.047395143,0
365,501,92.75795616,Online,Grocery,US,10,0.227657067,0.03578758,0
928,335,98.00289432,ATM,Electronics,US,6,0.175183157,0.095012318,0
1425,935,153.9359525,POS,Travel,FR,20,0.242999559,0.092435136,0
8997,462,38.30910991,POS,Travel,TR,10,0.062131188,0.097300172,0
6500,564,134.791669,QR,Food,FR,12,0.187408191,0.176959963,0
6589,790,123.5927444,QR,Clothing,UK,15,0.039619556,0.136878924,0
7025,735,93.73611814,QR,Food,UK,6,0.037362244,0.082641778,0
952,312,103.9821345,ATM,Grocery,US,6,0.27884486,8.80E-06,0
7386,297,44.17286783,Online,Travel,FR,21,0.085140332,0.201127514,0
8468,153,175.3116618,Online,Food,US,23,0.280771034,0.031642323,0
3044,194,96.14176124,POS,Food,US,23,0.046922738,0.195435639,0
260,302,46.39709691,Online,Electronics,DE,17,0.012526398,0.214674523,0
2418,982,1,POS,Travel,UK,16,0.181404069,0.005082473,0
6864,331,140.5991926,QR,Clothing,US,15,0.12245286,0.181981938,0
7683,378,150.0691573,ATM,Travel,FR,17,0.103648662,0.062233303,0
8327,445,153.0076957,POS,Electronics,FR,18,0.062623635,0.233962572,0
5194,236,120.9357279,ATM,Grocery,FR,8,0.225685126,0.216291675,0
9104,859,120.9782658,POS,Travel,US,10,0.119106455,0.261443885,0
4653,992,67.17705398,ATM,Food,TR,11,0.286383155,0.179819767,0
7496,707,163.4633136,ATM,Travel,DE,8,0.215510603,0.175236944,0
6872,765,63.53043328,QR,Clothing,US,9,0.091948647,0.146309464,0
9209,379,47.83782954,ATM,Grocery,US,9,0.108888691,0.210770475,0
1092,325,111.5348659,ATM,Clothing,UK,18,0.230577801,0.163539965,0
7114,394,202.2161901,ATM,Grocery,FR,14,0.021431991,0.003450944,0
2321,870,51.03403974,Online,Travel,DE,8,0.235799593,0.102085872,0
8976,374,116.9932317,POS,Clothing,FR,14,0.083737825,0.126856809,0
4193,689,128.3069154,QR,Electronics,DE,10,0.249106724,0.171124789,0
4845,182,16.35191952,Online,Food,FR,16,0.246346291,0.041150105,0
186,389,66.77814089,ATM,Electronics,FR,9,0.098310547,0.29658907,0
2696,196,92.1449385,Online,Food,TR,12,0.063781355,0.032377541,0
7350,257,160.4894094,QR,Grocery,TR,21,0.11008118,0.051423578,0
2961,676,192.8196849,ATM,Grocery,UK,9,0.07545845,0.298618735,0
1203,502,146.9579457,Online,Travel,TR,23,0.178235961,0.243342707,0
5211,873,88.63362063,Online,Food,FR,18,0.162212889,0.254371126,0
2894,380,123.6374487,Online,Food,TR,13,0.284702306,0.104690762,0
622,9,101.7004627,ATM,Clothing,FR,20,0.107219363,0.172804959,0
4576,630,92.87896325,ATM,Travel,FR,10,0.28699054,0.084320719,0
3523,748,91.50900139,POS,Travel,FR,7,0.154726199,0.224834814,0
2090,427,81.54363635,POS,Food,FR,10,0.295366791,0.047853999,0
8600,916,28.12563522,ATM,Travel,TR,18,0.005293163,0.199506858,0
2929,33,1,ATM,Clothing,TR,17,0.099521785,0.260236985,0
2916,163,67.54269076,ATM,Grocery,TR,13,0.273467583,0.217486495,0
5553,257,112.9045988,Online,Food,DE,17,0.223836777,0.012053599,0
5301,587,61.29542592,Online,Travel,DE,9,0.118810089,0.106367046,0
4512,390,121.1202541,POS,Electronics,TR,8,0.162944245,0.2709065,0
1809,650,82.97439776,QR,Food,FR,13,0.043844292,0.212004883,0
8991,157,65.98520825,Online,Electronics,FR,12,0.016693716,0.032912799,0
2076,848,71.78059506,POS,Grocery,UK,14,0.148280465,0.275471796,0
3737,486,112.4466053,POS,Grocery,FR,18,0.153399681,0.126889501,0
4982,437,80.55951073,Online,Grocery,FR,20,0.222519074,0.096531388,0
1143,841,84.32179435,QR,Travel,FR,9,0.280419228,0.164918462,0
3123,279,121.0966856,QR,Food,DE,6,0.177461594,0.069314299,0
173,240,187.307689,QR,Electronics,US,22,0.255187201,0.024088378,0
747,470,98.26672151,QR,Food,FR,22,0.149030411,0.033845958,0
3525,581,49.89480377,QR,Grocery,FR,19,0.048269709,0.248692635,0
8028,857,119.7460884,POS,Electronics,FR,13,0.03761435,0.134946916,0
2782,29,79.61364914,Online,Electronics,DE,18,0.235952176,0.067052289,0
3232,71,15.14550095,Online,Clothing,DE,13,0.204996181,0.193162374,0
9757,942,10,POS,Travel,UK,4,0.782232973,0.947526655,1
4014,266,172.9216352,POS,Grocery,TR,12,0.227100045,0.146962672,0
